29.43089845533881,3.299311345444798,13,57,90,127
20.44113280008631,0.925529373557889,53,69,97,126
16.657788137785893,23.565159248473897,64,71,90,124
24.385737154437376,1.4386876563757272,7,11,87,101
9.808224219197353,0.5040541389382842,6,11,23,54
24.031188168162572,11.799255627754855,41,55,63,120
17.98605664703436,21.585697870130225,43,48,85,108
30.03573516521101,2.4396762260978395,27,39,44,126
27.438264182357486,20.230386056340294,32,65,122,128
37.33715393859269,3.5398167983608992,68,102,106,128
14.860927130442935,8.66285067236507,76,100,102,121
19.058061173932607,2.427281611715052,61,65,71,94
24.583353439576058,2.8152802139298694,17,30,36,103
19.59879807311832,27.059580770628887,12,17,25,32
10.904059585125054,3.294841800506837,14,21,59,87
21.36362780435309,34.02451088480215,21,57,85,117
26.459883676698645,10.589067151276408,18,29,72,85
29.731623229903327,-0.9713617234992975,15,25,73,124
22.853071568077155,8.358798136345314,20,74,95,118
14.119952231072473,21.099858657713387,41,92,117,119
19.437006329555327,26.830575734090704,45,88,100,116
17.085687750110058,7.292712347435532,39,83,89,108
22.561794350036067,20.56790549603706,64,84,85,108
27.884094816245323,34.42637423908328,42,48,85,117
12.314347245572687,4.37250909562108,39,54,57,59
19.052132008878626,6.994195696749264,24,86,90,124
18.881362630685807,7.33528196171213,19,90,97,116
13.147799717548065,10.303196699750952,20,31,84,115
20.59892777535935,37.602656304278405,48,56,85,117
18.777583308583374,53.90361102907394,21,25,32,72
11.819453428283149,6.665037540952341,25,26,35,116
24.54542162000788,35.764205625534316,66,85,92,117
29.982455623071893,13.394515181512723,83,85,88,117
13.522337065544978,6.181199689796866,33,35,116,119
21.537467126402742,13.167507264283335,12,17,100,116
29.52754422917213,5.967333467534185,6,13,90,114
9.624771517631935,5.760113936349545,12,28,30,36
29.21379700845155,12.091897571889318,30,98,103,127
19.758802489991883,10.404805249191865,45,73,122,128
12.827515769972091,1.7526729515325004,13,47,73,76
22.808445901046305,21.915182093258533,37,72,101,117
12.56567043911986,9.757655139867586,48,56,92,117
21.363810371695067,6.880621410712111,55,75,77,96
15.254277719166021,5.07778400154634,54,86,93,105
23.739784472690953,35.05224224657694,56,70,85,117
25.21905412413774,18.371989915025033,67,93,104,117
12.668391072993987,11.078520135656209,26,40,61,72
18.4912078385143,40.38533576510418,21,56,85,117
21.591968609400695,38.16041722517835,48,85,92,117
30.59185859893512,28.257413172845045,48,66,85,117
13.518055668154698,7.216081008998807,22,42,72,84
28.158737848606012,40.62107043956593,85,96,117,124
26.996524591059835,38.5920605701981,85,92,113,117
10.909849390399984,3.6673094897064487,42,61,110,116
15.978181559672679,23.2865786196888,56,72,85,110
19.077410156552315,6.511640139624242,34,40,54,101
20.572989792467098,-3.2890436956539437,28,65,93,117
34.41502137513572,2.5833157139693834,64,81,117,120
27.66320403414733,24.903832833178278,18,72,83,98
41.60656062669134,3.335372612606865,25,69,85,117
20.334487738685798,64.50515903629469,10,76,98,117
31.216057271907935,16.772859989460013,16,52,85,117
31.271084220914126,3.9006713602730794,29,33,85,87
27.384089127347615,7.52803861846878,8,57,101,123
27.264002851274725,16.61051777502845,25,32,46,124
25.02297250558404,5.252595648604327,44,92,96,117
29.78151860845896,7.545649921474575,16,47,78,117
12.88558533821419,15.996501848189707,27,31,40,117
28.06287982216337,14.29018317593655,59,117,123,124
27.782877830234895,21.29150065923912,82,85,91,117
48.37459123886362,7.053417734449226,65,85,98,117
28.535385010518795,13.864596960964047,57,83,106,109
33.552967106671005,13.239329860323823,41,69,79,124
23.40678928367969,40.981622779768,85,85,96,117
24.6045211942118,54.47428255572769,12,50,98,117
23.706951865243308,67.42472152493174,35,76,98,117
22.085931878591552,47.7189806058605,12,32,50,72
21.160644744453485,15.515293854221781,71,93,96,117
28.807804510827697,-2.633974292506591,18,43,72,118
13.471831398877775,13.685008536986475,14,69,88,117
19.022635802742368,8.585133594499519,10,88,97,122
5.342332797222657,1.383794966394711,7,37,45,46
23.38223682733237,38.791439177870245,85,85,98,117
10.264223900890595,6.844403336502086,8,25,47,91
25.815696027041014,59.75222646418923,32,33,50,72
23.55482051989619,43.284468120312226,21,85,96,117
18.359650863783873,48.634731977672274,17,85,98,117
16.719636239238806,37.82661202680175,76,87,98,117
18.7342459317627,43.509121591040014,10,72,76,98
106.80778297376261,-0.0395436093554819,75,93,98,117
12.287141246501706,22.38316494145333,7,17,71,117
33.97672354998369,4.0443451672373225,76,89,98,117
19.114710048547234,29.84552306405586,14,72,76,98
