52.673475646196074,6.8174236749232655,11,39,53,102,103,107,126
47.35445200345185,5.838117509900305,53,64,89,102,103,107,126
36.65123888556088,20.91634148740258,53,62,88,102,103,107,126
39.3045709550875,7.085783412769223,10,53,98,102,103,107,126
42.97420441142657,8.942271106369965,25,38,53,102,103,107,126
40.10482740222112,10.449075028444343,42,53,102,103,107,117,126
42.01027081230545,7.773282854103545,53,61,100,102,103,107,126
43.707204721541416,7.929074967671033,46,53,102,103,107,109,126
43.79092119288796,17.301255757573344,53,60,101,102,103,107,126
36.3229137419602,14.264955798456024,25,53,102,103,107,115,126
48.85012298833061,9.052900323722435,53,77,83,102,103,107,126
53.89011451410761,4.749782703858246,10,53,102,103,107,122,126
42.73563223768056,8.05778504464965,53,71,86,102,103,107,126
60.993053007697064,3.8919995298390173,12,53,92,102,103,107,126
45.49809135579491,13.310538447871663,53,88,102,103,107,118,126
34.14909210277313,4.294178548342209,53,54,86,102,103,107,126
43.00027760313355,6.395802081136179,9,27,53,102,103,107,126
38.550065136682356,17.126971402062434,27,53,68,102,103,107,126
44.20705388845981,8.77930108948359,20,53,80,102,103,107,126
36.05995293608369,26.25317798651347,53,93,98,102,103,107,126
45.52266601661348,7.630482462378609,48,52,53,102,103,107,126
53.93689507785888,8.531376660916921,92,93,102,103,107,120,126
42.03950568220334,2.9983247585451345,43,52,92,102,103,107,126
45.19007392516981,2.5935480419405192,52,92,97,102,103,107,126
25.33922978743133,8.713391203798537,87,88,92,102,103,107,126
53.43675749331793,4.491122629838089,41,79,92,102,103,107,126
32.493297048039025,12.22429607582694,19,29,92,102,103,107,126
52.0090306953235,6.671207427270959,75,92,102,103,106,107,126
37.80474544388346,8.418882058769094,15,92,102,103,107,115,126
46.013021913279154,9.723320445002923,39,77,92,102,103,107,126
37.80474544388346,8.418882058769094,43,92,102,103,107,115,126
47.670761089800656,6.720485052744945,39,44,92,102,103,107,126
34.07266178865156,2.5410146246871883,20,28,92,102,103,107,126
50.54944598170685,4.574896111480711,15,92,96,102,103,107,126
43.04896588942315,13.101907400192083,49,62,92,102,103,107,126
45.15374061624859,6.570441407806723,7,44,92,102,103,107,126
41.871514354064516,8.492369542172055,74,92,102,103,107,110,126
39.26998983614754,16.688045238289934,34,92,102,103,107,117,126
43.94896031644814,8.040795359997121,10,85,92,102,103,107,126
43.96211030394286,9.110016725687162,65,92,97,102,103,107,126
39.98288288868011,15.113446134854373,92,102,103,107,120,123,126
39.82934967169181,14.095374123597058,24,67,92,102,103,107,126
41.871514354064516,8.492369542172055,47,74,92,102,103,107,126
33.95004226330891,5.185850294321873,36,92,102,103,107,124,126
50.763811510106116,8.01572876990463,52,92,102,103,107,116,126
45.04255386479761,12.500638350184646,71,92,102,103,105,107,126
45.119279553980896,10.147496756079116,25,41,92,102,103,107,126
39.45954332862405,19.64329212815303,67,92,98,102,103,107,126
44.05898675892206,9.05378405041654,41,92,102,103,107,126,128
30.007619915999843,13.165604611471176,28,29,92,102,103,107,126
41.6056146477853,10.206351805282793,36,80,92,102,103,107,126
41.50101849016467,15.160641799208983,51,85,92,102,103,107,126
45.82632195637352,5.83797029779673,41,55,92,102,103,107,126
53.496505648458104,10.415106070333609,13,68,92,102,103,107,126
43.155378519747465,10.722086011972472,33,92,102,103,107,116,126
47.23193507341476,8.061672391262999,18,34,92,102,103,107,126
42.35019221819178,5.714224747551215,40,90,92,102,103,107,126
54.72398286058853,1.5884984382712002,22,82,92,102,103,107,126
34.07266178865156,2.5410146246871883,20,54,92,102,103,107,126
45.70378273109664,2.1951088481787457,27,92,99,102,103,107,126
46.068484390013694,7.178857544934427,16,50,92,102,103,107,126
50.10327520016974,9.510524317093376,67,92,93,102,103,107,126
50.17634581702205,6.7819012561997445,78,92,102,103,107,123,126
48.67524667211478,9.123432612416178,46,92,96,102,103,107,126
39.364349544757204,5.983353946259724,47,80,92,102,103,107,126
49.443297634709076,6.301235779872722,13,92,102,103,107,118,126
45.51461767581311,10.644834356983617,31,92,102,103,107,118,126
41.443515794355065,9.683915639005427,73,89,92,102,103,107,126
46.50118797863142,5.376450673419592,8,92,102,103,107,110,126
39.82934967169181,14.095374123597058,24,67,92,102,103,107,126
44.70569572352434,6.234784166360675,42,54,92,102,103,107,126
72.41572661837054,1.4814563500469293,11,92,102,103,107,126,129
46.20640653818418,2.8093047562699316,48,50,92,102,103,107,126
52.6756105486019,2.469764204818859,8,33,92,102,103,107,126
38.261112986993744,1.5836621852270947,47,87,92,102,103,107,126
39.364349544757204,5.983353946259721,80,92,102,103,107,121,126
43.04498297543527,9.36331827831602,49,92,100,102,103,107,126
41.3937267044509,4.242710322906989,92,102,103,107,114,117,126
44.778023461608086,10.887359527390426,24,92,93,102,103,107,126
41.64441458229516,12.756931849192803,48,92,102,103,107,126,129
54.72398286058853,1.5884984382712015,51,82,92,102,103,107,126
28.691507266584207,14.63127911044822,17,20,102,103,107,126,129
35.738456809969264,14.077866773759345,49,93,102,103,107,126,129
42.04498944078047,14.53483436221542,6,93,102,103,107,126,129
47.51156660447448,19.320842783135546,19,64,102,103,107,126,129
39.64306806916872,5.175664622196886,28,102,103,107,126,128,129
38.335887838064124,11.06504225322714,34,102,103,107,108,126,129
55.1682738517752,5.070068422561827,71,81,102,103,107,126,129
79.56406209448957,3.4731339658357667,8,72,102,103,107,126,129
35.50361896595962,26.106186680311566,12,85,102,103,107,126,129
41.98379814799348,14.729001036468677,31,62,102,103,107,126,129
37.19649552598773,19.289029540661083,31,51,102,103,107,126,129
67.79495818338972,3.1887561195134837,11,101,102,103,107,126,129
39.172085233301914,19.794631969577704,21,30,102,103,107,126,129
40.04101275439191,15.62974084432689,74,102,103,105,107,126,129
31.57813180860618,9.84677201859517,17,87,102,103,107,126,129
38.229313604551095,25.650617263364023,67,102,103,107,114,126,129
39.17323097398575,15.741164026598007,46,73,102,103,107,126,129
37.64387410267612,10.260125130393535,51,52,102,103,107,126,129
39.39126584504681,1.916004917834889,89,102,103,107,113,126,129
32.39753559520683,16.76467662819214,28,102,103,107,111,126,129
39.52925036039064,8.947875196066951,29,52,92,98,102,106,113
49.48787479227343,11.024978830696956,77,82,92,98,102,106,113
36.50479564853863,12.497183273132912,70,92,98,102,106,113,125
34.741147842608264,9.484448702861172,43,92,98,102,106,113,121
36.1806025928649,26.082343689494934,9,92,98,102,106,113,115
35.571470042539524,21.15358189071011,92,98,102,106,109,113,115
43.885449116086484,14.363477385809512,69,92,98,102,106,113,128
