4.571277068460069,2.9238988782546977,73
8.172499783267792,1.6131754814552066,100
5.612128761798499,1.4796332226730362,71
9.294313722068466,0.06875636967727221,58
3.0051206426264097,0.2975315648896967,61
11.065167129295729,2.619059731241286,33
4.614043690046447,2.979953907908794,60
22.226880933001333,2.8630310039420452,129
3.268139723978133,1.9732754584577015,35
5.527601084975867,2.8432842649783514,116
15.130132798978577,5.3318525145377995,19
10.680792229214807,3.0990313613047644,123
0.9817159864005456,-1.6011686269059069,53
2.6585740143488983,1.6162118838065245,22
17.809897931443498,12.236438013928128,125
13.268107030401406,5.819758278644255,77
2.6585740143488983,1.6162118838065245,23
5.724036801918297,2.8429830904804407,36
5.497402591686765,2.7895300971121464,62
3.0051206426264088,0.2975315648896967,61
12.152680426649704,3.1299257341750963,80
13.219219968481143,5.874975528257991,109
4.541461114573849,-0.9842475238292485,69
12.11860683592988,4.115080950993908,114
9.30076122357967,5.258992733020734,89
16.329827726018028,18.307579674997754,32
18.81859914708538,-11.233103287509577,16
3.9470899201481022,-1.0630717904332765,118
6.47561255211624,4.888992075431262,24
16.329827726018028,18.307579674997754,98
