39.8183046978304,9.744051282760413,40,50,71,78,99,101,104,118
47.59697632558728,0.2683899862509224,28,41,71,78,99,101,104,118
49.58739090097794,4.169091783449702,10,71,78,99,100,101,104,118
53.43325339087302,0.8298117589147033,17,71,72,78,99,101,104,118
47.933081397418704,10.804665614262795,27,71,78,99,101,104,117,118
48.522634353659356,2.122073065159471,52,71,78,80,99,101,104,118
45.7675735569982,5.558686673429563,30,71,78,96,99,101,104,118
36.53956058841604,22.748458851227205,71,78,98,99,101,104,117,118
74.09859892681615,0.9372220926694399,10,13,71,78,99,101,104,118
41.73739584765713,2.524617134200865,50,66,71,78,99,101,104,118
44.35969886030086,11.501363238723453,56,71,78,98,99,101,104,118
54.440781642974905,6.810150922362549,71,73,74,78,99,101,104,118
42.693507635142666,14.495918945754713,57,71,78,99,101,104,118,129
40.018110984790155,11.837779222286146,71,78,98,99,101,104,107,118
52.5924381223078,0.945849177888578,71,78,80,86,99,101,104,118
42.981952223625015,0.3078094055953685,40,54,71,78,99,101,104,118
43.40254707655596,4.566247650058056,34,71,78,99,101,104,106,118
52.329303909089624,8.002868492969597,44,57,71,78,99,101,104,118
40.06550950710525,6.120984164217071,19,33,71,78,99,101,104,118
46.90174024055336,9.314365853769747,39,71,75,78,99,101,104,118
41.8047220797644,2.8329662176035377,25,57,71,78,99,101,104,118
53.407960732842774,5.06358220032953,71,75,78,99,101,104,112,118
48.99026392065903,6.702101166096155,71,78,99,101,104,105,106,118
40.51208328300078,10.601693826221409,34,71,78,80,99,101,104,118
51.38955409117041,7.145670467607919,20,44,71,78,99,101,104,118
48.06300346897507,2.450263040445805,71,78,94,99,101,104,116,118
55.6065723070039,3.060011088918991,65,71,78,99,101,104,105,118
43.50269879348688,0.7254440503521975,19,47,71,78,99,101,104,118
60.355016656961304,5.07746177171503,17,71,78,99,101,104,118,122
41.55035129299797,8.41144259761454,59,71,78,99,100,101,104,118
46.72108451685026,1.4783830078704747,59,71,78,84,99,101,104,118
54.431932134569514,-0.5590381155554549,65,71,78,97,99,101,104,118
38.70323109411732,7.158678557647805,30,71,75,78,99,101,104,118
61.027812935369724,10.867675413586609,64,71,78,99,101,104,118,122
40.831225019649025,11.706253813431935,33,71,78,94,99,101,104,118
54.56693886939267,14.34438438044324,71,72,78,94,99,101,104,118
40.56718258868234,7.614114969514161,71,78,95,99,101,104,111,118
42.11786642436975,10.448638987617125,33,71,75,78,99,101,104,118
64.23291974668027,9.166294616977975,65,71,78,99,101,104,113,118
48.355129513375225,1.814632933967937,31,71,78,99,101,102,104,118
46.51487175407392,6.08386215011255,71,73,78,99,101,104,109,118
49.26344943950902,6.2945493207044505,71,78,99,101,104,106,118,129
45.79895378855259,8.707024513351085,33,71,78,99,101,104,106,118
45.93369395327355,15.591928536045932,71,78,95,99,101,104,118,121
54.53887817199625,5.570750120990404,67,71,78,96,99,101,104,118
44.43331962784386,12.99810743217672,7,71,78,85,99,101,104,118
41.06854978895815,14.455042400339549,29,62,71,78,99,101,104,118
41.799666324458855,15.668783835376521,71,78,87,99,101,104,118,120
53.22161704759996,1.5467395810203661,71,78,93,99,101,104,116,118
43.50482858858756,9.017224372710501,50,65,71,78,99,101,104,118
41.185374325973115,-0.01437215432717274,14,37,71,78,99,101,104,118
44.35969886030085,11.50136323872345,32,43,71,78,99,101,104,118
45.25029822559664,14.789344973429282,19,71,78,99,101,104,118,125
49.836175136180756,5.496432734305137,71,75,78,99,101,104,107,118
63.50097288688131,4.172053941691551,55,71,78,99,101,104,118,126
48.13667067427279,3.4940385293279457,71,78,94,99,101,104,110,118
44.4719165673094,-0.2535245839673084,22,45,71,78,99,101,104,118
47.39802946055976,6.489274730698727,71,78,88,99,101,104,117,118
49.069486469496155,6.71092204336913,69,71,78,89,99,101,104,118
44.47191656730939,-0.2535245839673045,23,71,78,99,101,104,118,121
41.584092513355486,10.474285255199659,26,71,78,95,99,101,104,118
43.847099970130664,4.637054412337102,27,71,78,99,101,104,118,120
42.923651274160214,6.924145582011128,40,60,71,78,99,101,104,118
43.466110347627215,4.434665176782315,35,71,78,93,99,101,104,118
45.761712863051734,9.3477798458077,71,78,79,99,101,104,118,127
47.522648891997484,4.639721196863499,13,40,71,78,99,101,104,118
49.50285564526635,-1.8560490788871022,55,56,71,78,99,101,104,118
44.465288945394704,8.823748105238364,57,71,73,78,99,101,104,118
56.85219466353148,3.258236134087532,54,71,78,99,101,104,113,118
44.11218167582149,0.16306183981060476,14,71,78,91,99,101,104,118
44.057045692776946,12.018340958064,71,78,99,101,104,105,118,129
48.81117996115534,10.467555036679588,8,71,78,99,101,104,118,126
54.137976980834495,2.339902436272928,15,71,78,93,99,101,104,118
52.23038267992995,3.987272125422179,71,78,84,99,101,104,118,126
