15.774157263787437,4.866832104159532,10,39,109
7.67306873965387,3.703414717334347,70,108,115
7.229428607570473,4.139496783159296,20,35,49
4.761422029774645,2.7903873027213297,22,34,121
24.307313384356963,-2.5698544899867763,33,87,91
19.366203027045387,17.892678612733256,16,32,127
11.109062550420678,7.1360162972207934,66,85,115
1.8733880667373493,-0.31988976235146677,53,70,121
16.36438433709243,4.936802706317278,41,79,109
7.230426893485123,1.1270273177218737,11,118,126
26.587336123140567,3.070868168856665,74,128,129
13.63091679009022,4.257714597085868,36,86,114
8.013886682140665,3.0474320402462673,57,64,100
5.807040902999645,3.0269544024130908,62,63,112
10.212946760638278,7.084413661482714,60,69,117
10.181627610423677,1.0490704289882966,30,59,100
17.2156898444478,35.39880288779719,17,32,115
15.071907392192562,11.359008486822104,85,99,117
13.660229119537508,1.9487778968702674,75,99,129
20.07936159761659,5.860444729741884,7,20,127
12.645984537882645,5.162815763103296,100,111,123
16.13164048149926,5.944244705332421,11,63,101
17.28983737660692,2.934812588439078,65,69,109
23.36904769180523,6.007086365479411,41,79,127
10.427341798727742,5.946179097764519,56,85,115
11.331933372917625,7.255362895536455,66,85,117
15.332781160039792,4.4579930623063175,47,95,109
16.291958622790283,4.356844708742096,26,42,127
18.316476748929013,3.970400947257467,16,99,117
11.770474805255988,12.644368213883746,22,85,117
15.689245705169077,13.043859930685324,85,111,115
20.722328458933188,32.18637330298361,32,36,127
8.107285889586947,7.84165093501071,49,52,117
5.315972948513652,4.299698804859309,10,34,115
16.638560516645658,2.6996863839200667,66,76,101
13.214067784033375,1.52376758967484,70,97,106
17.899874579469014,4.4345694837017104,38,88,117
14.79692665242344,2.9864023234903105,81,93,115
6.409557953433355,14.147509983301395,17,32,127
16.249184959128918,5.769942097839636,11,123,127
17.2651920289039,21.18197180036343,32,36,115
6.009156096357846,3.3952857569107886,41,55,118
16.79248216990416,5.312925520557088,65,112,127
3.9030148849379254,-0.7644230031464169,47,71,119
3.1413415183759543,-1.3601337364873054,69,82,121
12.150521533753645,7.36366371702805,72,85,115
12.6137516556396,4.029503714974442,33,46,56
20.60229941718992,5.325665984134651,60,61,127
7.3752774491958135,4.405607264844737,75,115,118
15.579567150825012,3.694875817267832,71,111,115
11.95452732072729,4.666425982121979,40,72,94
12.965631754580116,10.532221984243812,19,36,115
7.709186724153133,2.272412212584387,42,56,129
11.17643744565505,4.174340158588704,51,63,94
7.564587927478848,3.45935872065451,73,74,83
18.636774766155238,36.28342440434916,32,32,127
