11.54281762228166,6.43733255109014,6,57,71,88
9.621109611137612,4.127782995954266,15,20,66,108
25.862696673663116,2.5330332337302814,25,42,72,124
17.974545713958257,4.954502892740877,15,48,93,95
17.535338993640483,15.692447777629397,45,85,115,117
10.553658676617976,16.478208238744866,9,35,62,105
27.94165157992064,8.774575375327993,49,53,62,127
10.086154196042614,6.687386107110596,14,52,72,87
15.357134068382432,6.7818323653511605,38,58,77,90
14.991375965168757,14.457118544825315,16,75,105,120
10.500178868306827,3.6772062969478636,47,56,91,126
16.44939251050421,13.811413792738254,43,69,94,105
20.692210873804022,8.890102807714188,21,30,61,124
12.319723512865828,3.8665447513402835,42,51,93,116
10.334175013248748,1.2806426428043405,8,38,42,82
13.617683321343081,7.520446174754387,107,121,122,129
17.535338993640483,15.692447777629397,43,85,115,117
20.739692142011457,0.9176411817669663,8,44,100,113
19.50726093964799,7.227408600405726,21,59,113,114
10.47180337966575,2.104009862462569,43,62,69,105
10.883366983581812,15.68006075372968,9,35,115,117
13.792405199169451,6.143926689170612,49,83,108,120
26.883120958080482,18.148109835342467,48,96,105,124
31.117572372645526,15.32877942495974,69,80,105,127
19.715360243291595,16.122514515922628,62,73,102,117
32.00612117900669,-1.2037485609869705,18,64,106,109
19.83663061157544,1.4088198462366361,6,30,101,102
6.25621913986962,7.327745906652043,35,43,62,105
11.161316561076653,9.223372632011646,20,45,52,105
14.782388583052365,12.347126870409056,13,62,100,117
15.181307758721253,37.505117853975584,24,85,115,117
16.644330718991384,28.776602198832173,58,105,119,124
16.010908304414478,6.281661841503338,36,80,109,116
3.1129990145502844,0.7904320599448312,29,34,110,119
8.305569822003198,14.123516405343604,62,73,115,117
20.9883134103008,32.574900835836736,85,105,119,124
13.91459967361065,22.685116969791277,46,96,105,105
6.407865647781467,8.598437100991928,15,35,62,117
18.53980532085929,15.275007401489116,13,85,115,117
19.555292789546098,25.48169516860304,45,96,105,124
17.38749042101603,0.713752052910777,12,81,119,124
8.508013997817741,3.422896795968935,44,60,71,121
20.084409227792502,24.244873365183874,25,85,119,124
15.33312824239705,10.359030497754237,83,105,119,124
