6.462608616174061,7.543243677760994,30,126
22.094934263509995,7.715434317609247,114,125
9.615313466133518,3.5658345840882926,46,48
5.995606233794077,1.8920912050853005,64,104
15.114489961706177,6.053526633605289,19,41
14.700366653591784,5.463461939739555,80,101
3.0346002557017027,1.6880950070272864,8,21
10.957534094517406,3.068017157288189,76,97
9.13313024939695,2.539882322059668,11,73
5.934640821402186,1.6557821507990225,25,122
13.380638967684769,5.077039516907029,20,96
6.2910847856085015,3.304590479977101,6,70
11.708792606581738,6.509265153175708,68,93
12.82731979299176,3.023341069566043,93,104
29.679580228680422,4.959233031223922,73,127
9.495034403942494,5.479444529776811,9,12
18.16861838738973,4.417481534720408,114,126
12.518232415557891,7.3899146624849745,30,93
7.89209433963798,1.6923222006928167,48,118
13.903965712607079,7.965094308919447,31,113
14.80625463011188,3.565792393987794,44,77
6.380473034761557,14.667896864126558,31,115
11.162530848484067,2.8894060644310766,15,93
10.251998080496854,3.255324979070389,96,110
26.320700608579916,0.8790122790138335,19,125
24.546273779015138,3.1703183174457794,31,125
17.522983268634786,6.395590519090525,102,126
14.257221198366384,6.599062690149974,90,111
17.25681072852877,3.064084568928777,43,113
11.213261498063675,3.8751295365193603,42,126
2.065071458057176,-15.753162621509114,84,121
4.133176037642798,2.1162476528073655,46,110
13.743134117551298,5.148089960844452,93,94
4.496314041732624,2.27338640297369,37,51
7.13545881602204,4.743872919564625,24,27
5.324255329584898,3.2111197021659863,57,65
10.211266969943985,9.212733325682315,59,117
6.2608658831183455,8.102443604236592,22,115
5.971004021496388,3.221389615553271,45,49
14.663118014391168,5.278368358978624,77,109
2.825126791672652,4.331574149366202,10,115
7.757224688550302,7.846552308157908,8,115
18.115736238222535,8.679043376541573,63,128
9.445642600074553,4.248090062548125,37,129
18.018323360140847,3.024266472094802,40,113
14.033232416700672,2.0098754125144627,99,106
5.63701387666605,2.3107262782776274,13,63
15.828256241898929,7.836092411547418,76,128
17.30153764785937,10.005886059161702,115,124
9.075136706206804,1.995169928161377,49,75
2.8249468966359386,4.285006723232594,117,121
5.9272675294821235,3.2476790390966617,34,65
8.788191699805997,5.6979312873953925,31,69
5.438925512291196,3.798967949702666,56,70
19.848581479495316,7.8831021836454465,59,128
5.959851444329098,2.1708601432752754,29,76
1.2130023618855124,-1.7897253454506117,14,81
26.142765852641787,4.260638024847364,31,124
9.079396538414114,5.861742560478241,31,104
10.213325338124113,9.206382052044463,59,115
15.279627740731907,4.2196069581409,17,100
11.436165857130367,7.79736997339268,97,117
2.825126791672652,4.331574149366202,56,115
11.406666936224042,4.264969982419603,44,95
6.475612552116241,4.888992075431266,24,54
6.948165588329902,3.2188697756523106,70,106
21.831065782639577,13.692851230420613,8,32
18.87440013912585,0.930597738036403,42,125
16.329827726018028,18.307579674997754,15,32
16.315352577349753,4.742105055252229,49,113
